name,avg_yearly_rainfall ,geology ,hydrologic_soil_group ,parent_material ,seedling_mortalityl ,soil_drainage_class ,soil_hydric_rating_class ,soil_surface_texture ,surficial_geology ,type_disturbance ,understory_density_class ,vegetation ,wetlands ,years_since_fire ,air_flow_height ,aspect ,available_watersupply_at_100cm ,available_watersupply_at_150cm ,available_watersupply_at_25cm ,available_watersupply_at_50cm ,convergence_index ,convexity ,cross_sectional_curvature ,diffuse_solar_radiation ,direct_duration_solar_radiation ,direct_solar_radiation ,elevation ,general_curvature ,longitudinal_curvature ,ls_factor ,maximal_curvature ,melton_ruggedness_index ,mid_slope_position ,minimal_curvature ,multi_resolution_valley_bottom_flatness ,negative_openness ,normalized_height ,percent_organic_matter ,plan_curvature ,positive_openness ,potential_solar_radiation ,precip_frequency ,prism_tmax_30year ,prism_tmean_30year ,prism_tmin_30year ,sky_view_factor ,slope ,slope_height ,standardized_height ,tangential_curvature ,terrain_view_factor ,topographic_ruggedness_index ,topographic_wetness_index ,total_curvature ,valley_depth ,visible_sky ,wind_effect ,wind_exposition_index ,concavity 
Colias_eurytheme,3.92059,13.32305,0.08463,6.93843,0.69978,0.05431,0.08833,0.83134,10.85216,0.06497,11.59561,22.77292,0,1.24657,0,1.04937,0,0.00063,0,0,0.15962,0.71791,0.76694,2.03166,0.10804,0.02355,0,0.00371,0.06928,0.00338,0.02291,0.31986,0.0056,0.01155,0,0.71746,0.01566,2.24938,0.00179,0.02315,1.99859,0.58968,0.25772,0,0.36935,0.0469,0.52322,0.44811,0.80714,0.04357,0,12.53273,0.20042,0.45418,0.11461,0.19011,0.40954,0.24008,0
Collinsonia_canadensis,3.44308,31.80486,0.13812,4.95991,1.22592,0.43569,0.03591,0.67452,0.55604,0.50341,9.61324,6.05274,0,2.38354,0.31286,1.95641,0.04813,0.01858,0,0.0087,0.06753,0.31588,0.50038,2.47766,0.49215,0.19729,0.73325,1.75093,0.01365,0.60909,0.11267,0.89962,0.1411,0.38163,0,1.24709,0.63463,1.53871,0.57244,1.06021,1.08297,2.39032,0.65655,3.39909,2.83653,0.42595,1.00907,1.07937,0.14817,0.06152,0.3365,0.33519,0.86951,0.76033,0.71709,3.91714,0.51042,1.4706,0.07607
Colocasia_propinquilinea,9.794,11.5123,1.4279,8.76173,5.7637,5.88241,1.80794,1.65998,9.4302,0.09319,2.58479,14.6284,0,0.46082,0.00249,0.78011,0.00422,1.20017,0.21403,0,1.51693,0.00779,0.54144,4.50695,0.03554,0.00543,0.04148,0.28428,0,0.00185,0.15473,0.2677,0.23273,0.27384,0,1.07516,0.06527,0.4469,0,0.07998,0.90676,0.1293,0.04986,0.00529,0.00021,0.43159,1.89786,0.37831,0.0449,0.12071,0.037,6.80192,0.07597,0.95843,0.96769,0.23138,0.12866,1.27282,0.01493
Coluber_constrictor_constrictor,3.55897,4.53073,0.06924,2.26147,5.18471,0.3385,0.21744,2.53861,13.27555,0.26499,2.33848,3.09427,0.02423,0.96107,1.38293,0.49434,0.03787,19.9321,0.03396,0.0194,0.24512,0.35134,0.15859,0.35982,0.38638,0.20229,11.91629,0,0.21966,0.48374,0.03044,0.18541,0.48917,0.16508,0,1.03301,0.33545,0.34631,0.15905,0.55277,0.52101,1.83818,5.98283,0.40433,1.15384,0.42945,2.05889,0.31106,0.15922,0.09148,0.19201,5.45344,0.37175,0.24807,0.91542,0.29687,0.92011,0.2144,0.25895
Condica_vecors,6.21844,22.46694,0.10908,7.67022,0.47273,0.09322,2.24915,9.2724,0.51844,0.07853,1.75155,7.77433,2.38175,1.39766,0.01285,0.84763,0.08284,0.83725,0.00375,0,0.5254,0.28287,0.05193,1.1478,1.38445,0.93998,1.72414,0.01297,0.06268,0,0.01743,0.30424,0.16475,0.33289,0,0.1448,0.25036,0.58685,0.01492,0.05517,3.84243,0.60904,0.14489,0.46647,0.23299,0.02717,1.78276,0.56414,0.02067,0.04111,0,12.89001,1.53012,4.13791,0.10043,0.13747,0.2966,0.61498,0.31846
Condylolomia_participalis,5.67382,15.1139,0.13491,12.00611,0.72035,0.1524,6.76336,1.92454,15.17894,0.73461,4.84572,5.89386,1.67037,0.00687,0,0.23541,0.0187,0.08374,0,0.00562,0.0625,0,0.08534,0.09872,0,0,0,0.75401,0.14727,0.03254,0.00469,0.34343,0.00837,0,0,0.90017,1.0074,0.81595,0.03904,0.45183,0.13028,0.18196,0.00086,0.00769,0.22055,0.00753,4.32385,0.40094,0.00112,0.03329,0,9.4026,0.61033,7.52669,0.97728,0.13097,0.11266,0.01686,0
Conopholis_americana,6.91604,17.71601,0.73045,8.77831,1.78554,0.55661,0.02344,1.60318,0.74459,0.7887,2.36789,20.0516,0,6.3616,0.09025,2.04379,0.08157,0.00841,0.22628,0.01188,0.10488,0.00363,0.26979,0.18196,0.79155,0.00466,0.0013,0.01875,0.82651,0.00679,0.00684,0.40459,6.63403,0.3381,0,3.56705,0.99358,1.87094,0.01315,0.00697,0,3.70695,0.0872,0.09036,0.32979,0.2159,0.78068,0.41236,0.24162,0.61437,0.03655,0.06956,0.1232,4.11619,0.28194,0.09393,1.66117,0.09865,0.10833
Contopus_virens,2.53047,8.25599,1.60159,0.30248,0,0.05045,0.06778,0.39691,0.22351,0.08833,6.32322,8.01216,0,3.83952,0.97996,1.12894,6.8766,0.03626,0.00461,0.01063,0.05823,0.03317,0.41538,6.20503,0.5191,0.0603,0.05712,0.64766,0.14531,0.33988,0.07005,0.44949,0.13554,0.15536,0,1.544,0.20927,4.2241,0.21628,0.09829,16.65852,3.26673,3.89819,6.25777,1.2096,0.02726,0.12352,0.23855,0.92797,0.64989,0.01754,0.05176,0.51751,0.75124,0.18462,1.13444,0.91165,6.73787,0.12246
Cordulegaster_erronea,4.88191,6.12624,0.51296,9.40718,0.01274,0.30372,0.07735,2.50397,2.54604,0.22414,0.69006,6.56968,1.93994,3.39102,0.00042,1.07663,0,3.14189,0,0,0.0351,0.40963,0.20566,0.00117,0.41078,0.15898,0.05684,0.01678,0.12358,0.05535,0.44981,0.04488,0.39204,0.02371,0,24.81273,0.81624,0.0823,0,4.76256,6.65513,2.51282,0.08719,0,0.02178,0.02718,1.56884,1.10923,0.7824,3.16249,0,0.03624,0.36755,0.73702,2.33257,0.11323,0.29793,3.48436,0.43997
Coreopsis_major_variety,1.88103,4.67216,0.18373,4.78589,0.00072,0.49758,0.11936,0.95167,0.92432,3.99266,1.80333,3.56018,0,11.23205,0.69322,1.56014,0.01355,0.63333,0.00175,0.00927,0.60769,0.85102,0.13285,0.2042,6.35078,0.32746,0.28236,0.04947,0.05584,0.27117,0.43593,0.25275,0.26209,0.16648,0,0.64178,0.49333,4.06642,0.29704,0.31782,4.34962,1.78323,17.86414,6.25632,7.23855,0.27704,0.73274,0.14464,0.11311,0.48098,0.12479,0.19441,0.16784,0.20222,1.9914,0.59221,0.48843,3.35487,0.0612
Cornus_alternifolia,4.91185,5.31374,0.42773,4.97004,0.11293,0.37574,0.2669,4.83332,5.51149,3.16156,1.29502,12.12612,0,1.78281,0.49392,0.71234,0.28564,0.60963,1.41999,0.05594,0.95116,0.37465,0.34705,13.01258,1.89737,0.23716,1.48394,1.17147,0.87387,0.49626,0.94255,0.30202,0.66612,0.41978,0,1.45489,0.0915,4.27927,0.08143,2.21183,0.70973,2.3945,0.90778,0.22559,1.61171,0.24567,0.6962,0.16261,0.48459,0.91321,1.00337,0.41306,2.12698,0.28112,0.95206,1.29983,1.48544,3.8089,0.31606
Cornus_amomum,0.45908,4.85911,4.61876,1.89415,1.73221,12.19905,0.03886,0.64611,4.73892,0.16835,0.87364,3.89828,0.74869,2.83399,0.15981,0.27403,0,0,0,0,0.00138,0.26304,0.00415,0,0.47675,0.10067,1.42847,0,0.0213,0.02557,0.1783,0.26376,1.06723,0.15308,0,7.85397,0.02559,4.76756,0.41272,0.08573,0.12211,0.13058,15.15706,0.54245,1.48429,0.11111,0.11832,0.01111,2.08302,0.0213,0,0.03427,0.25548,0.7194,0.40696,0.25344,3.8688,16.95255,0.45539
Cornus_florida,1.26571,2.92345,0.9681,1.21923,0.40489,0.23777,0.7125,0.25961,1.33118,0.1786,2.91381,2.49209,0.02808,1.48223,20.58893,0.23841,0.84692,0.23977,0,0.07784,0.22087,0.07191,0.37017,1.49025,0.05155,0,22.19019,0.07824,0.11453,0.00981,0.07285,0.0984,0.10738,0.47763,0,1.94854,0.06275,5.90746,0.04137,0.12742,0.3566,1.18616,4.93063,13.47611,2.28732,0.05124,0.66589,0.34228,0.30962,0.0878,0.08976,1.43532,0.04637,0.27888,0.16565,0.22983,1.07966,1.02217,0.10823
Corvus_brachyrhynchos,8.66603,6.40678,3.40982,3.82431,0.14941,0.13595,0.45786,0.16357,0.07859,0.62197,0.29235,0.94083,0.03617,1.59953,9.48875,0.36355,0.67605,0.51251,0.12551,1.09891,0.05404,0.21737,0.06081,8.01733,0.27293,0.01715,5.30562,0.37658,0.10299,0.09798,0.02743,0.70366,0.04788,0.11628,0,1.81568,0.01274,4.52501,0.09758,0.26191,1.89809,4.24958,4.52622,19.92458,1.83903,0.11033,0.06883,0.16695,0.52238,0.16311,0.06344,1.29277,0.06464,0.20435,0.46224,0.11493,0.16058,2.57252,0.41604
Costaconvexa_centrostrigaria,7.6093,15.21982,0.12414,8.63805,3.26535,0.32414,0.43035,3.17219,21.86533,0.64017,1.89265,10.35693,1.87908,0.1232,0,0.0936,0,0.00078,0.00251,0.00382,0.48744,0,0.03324,0.39092,0.061,0.00212,0,0.01187,0.13641,0.02752,0.15327,0.07136,0.10118,0.00382,0,1.82911,0.09633,1.72527,0.05929,0.27129,0.2243,0.14348,0,0,0.03001,0.15892,2.85605,1.78856,0.00466,0.1584,0,10.86686,0.01057,0.88951,0.62596,0.19205,0.94778,0,0
Cottus_bairdii,1.52533,3.80857,0.37036,2.26986,0.19036,0.99299,0.24577,0.85578,8.15083,0.50446,2.14791,2.08459,0,0.96734,16.27227,0.25719,0.29359,0.06419,0.00911,0.0588,0.19128,2.14614,0.27273,0.20402,3.62847,0.29495,11.28554,0.47727,0.04791,0.5243,0.44274,0.04635,0.18624,1.09475,0,1.33106,1.13132,0.13139,0.55334,0.35587,1.33866,0.6556,3.45822,0.15367,1.06027,0.10086,0.1601,0.12659,0.5237,0.71239,0.00418,0.2938,0.37718,0.17533,0.61124,1.7369,1.53738,15.58343,5.97549
Crambidia_pallida,9.67301,9.2176,0.09384,4.12946,4.29311,4.51542,0.11559,2.96672,13.75047,0.95731,1.18495,7.2504,3.06384,0.03067,0.68435,0.02925,0.00116,0.13464,0,0,0.01413,0,0.00903,0.66854,0.10766,0.21604,0,0.02052,0.01085,0.10339,0,0.0486,0.04746,0.05123,0,0.38223,0.04338,3.59157,0.05675,0.00191,0.64147,0.0496,3.51124,1.2932,0.10647,0.00067,1.12562,0.0491,2.29825,0.03765,0.04371,20.59481,0.04217,0.72912,0.93021,0.00247,0.9749,0.09448,0.00974
Crambus_agitatellus,6.90432,17.91957,0.17173,9.70363,0.97023,0.44647,1.15801,1.83823,20.19054,0.07734,2.92484,4.02457,1.17031,0.43473,0.05404,0.20243,0,0,0,0.01822,0.15703,0.02498,0.21273,0.22617,0.31327,0.01438,0.00107,0.84299,0.07669,0.00229,0.41874,0.06913,0.06021,0.02921,0,0.0638,0.12991,0.2017,0,0.16161,0.25629,0.14208,0.00338,0.00629,0.43645,0.0115,2.52471,1.39595,0.00494,0.00309,0,21.8389,0.05015,0.40986,1.22388,0.44179,0.02406,0.0117,0
Cryptochironomus_fulvus,4.04645,6.5865,2.43058,4.4247,1.09355,0.13522,0.11196,0.70163,1.98047,1.06548,2.50251,9.69333,0,3.47648,0,2.88941,0.08589,0.18699,0,0.016,0.11492,0.03097,0.19708,1.78667,9.69599,0.64607,0.04135,0.08472,0.29141,0.07523,0.20287,1.57458,0.31344,0.0294,0,2.56616,0.04293,1.47111,0,0.23383,19.79143,1.59341,0,0,0.21614,0.97247,0.86397,0.96412,0.00893,0.98971,0,0.04532,1.3867,1.25772,0.44039,5.18596,2.6026,2.69174,0.16351
Cryptotaenia_canadensis,5.17377,8.40749,2.44306,11.65667,0.09526,0,2.11043,4.53361,17.03816,0.56648,3.5791,8.77896,0,1.02908,0.00402,1.98427,0.81095,0,0,0,0.02417,1.60937,0.41881,0.00329,0.53981,0.01488,0.83006,0.15911,0.00782,0.20375,0.27252,0.21133,0.23059,0.01184,0,13.46532,3.04501,0.01358,0.06776,0.2195,0.02995,0.09538,0.09746,0.01438,0.03694,0.01138,0.23453,0.5975,2.27096,0.18755,0.00279,0,1.49947,0.3284,0.71079,1.55179,1.03121,0.87575,0.86398
Cupido_comyntas,6.60533,19.67394,0.09394,7.45012,0.67041,0.0791,0.18735,1.87088,14.49248,0.01366,4.52077,12.17164,0.07027,2.07897,0.11195,1.13557,0,0.05509,0.013,0,0.37216,0,0.01184,0.02517,0.17295,0.00496,0.00236,0.00739,0.00665,0.31766,0.01071,0.59385,0.21864,0.13556,0,0.56131,0.26867,3.47959,0.03398,1.10748,3.62094,0.1033,1.49227,0,0.1169,0.0204,0.70975,0.2835,0.28383,0.53905,1.11504,10.77027,0.43851,0.17976,0.63208,0.1976,0.78382,0.08759,0
Cuscuta_rostrata,8.22863,5.23446,0.28967,18.01662,0.50455,0.00064,0,3.57047,0.14055,0.02284,6.09959,19.54737,0,0.47563,0.853,0.45776,0.01089,0.41663,0,0.00092,0,0.00108,0.03392,0.01295,1.57566,0.03971,1.21005,0,0.26129,0.0376,0.47799,0.40213,0.15449,0.0141,0,2.1187,0.04125,0.05375,0,6.05331,0.06383,3.69908,4.07263,0,0.26026,0.21229,0.02582,0.3824,0.01509,0.00082,0.01883,0.53713,0.00146,0.16219,1.65187,2.20319,0.84426,9.49073,0
Cyanocitta_cristata,6.0322,4.67456,2.52666,5.35108,1.00127,0.05886,0.02501,0.57056,0.12078,0.84123,0.89726,4.27441,0,2.83936,0.05279,0.79283,0.01206,0.00077,0.00556,0.02307,0.69858,0.25511,0.48364,7.5019,0.90191,0.04019,0.41177,0.11379,0.05247,0.0806,0.21171,0.81561,0.26341,0.36952,0,3.28058,0.51212,5.64799,0.22267,0.31611,5.93912,9.51991,5.54178,12.51196,3.53176,0.02408,0.16023,0.54071,0.12961,0.11335,0.0806,0.48528,0.38906,0.48316,0.79624,1.53273,0.55278,4.87771,0.50998
Cyprinella_galactura,1.15341,23.45213,0.68192,1.8295,0.04083,0.43808,0.32233,0.59635,3.91883,0.25441,0.49251,2.7191,0,1.73411,4.89836,0.12274,0,0.01852,0,0.00278,0.01017,0.94233,0,0.17993,0.69798,0.04615,29.65189,0.11474,0.06456,0.30022,0.18591,0.00196,0.7712,0.0336,0,0.7262,0.90595,0.05881,0.18717,0.303,0.01374,1.17784,8.80085,1.03176,4.31066,0.00553,0.34948,0.33259,0.61178,0.03189,0,0.01614,0.56197,0.54316,0.25191,0.08361,2.25228,1.5383,0.22885
Cystopteris_protrusa,2.7257,4.53551,0.86901,7.33914,0.35689,0.56491,0.12334,1.77659,7.97944,0.0407,1.98007,8.1713,0,1.70469,1.22138,1.61754,0.05215,0.07808,0.06372,0.06868,0.58022,0.5434,0.01193,3.60028,10.24326,0.0952,2.62765,0.18244,0.34574,0.28,0.26931,0.86239,0.22766,0.08292,0,12.80859,1.51936,1.29887,0.08737,0.44341,7.19916,1.7435,0.7038,2.24135,0.64907,0.19889,0.59226,0.50033,0.82473,0.25636,0.49863,0.50215,0.2643,0.31582,1.01825,0.45441,0.8133,3.06011,0.78483
Danthonia_compressa,4.5813,12.97525,0.25518,40.7916,0.07337,0.0409,0.16299,0.53608,2.04717,0.05248,0.29105,5.22481,0,1.95992,0.02494,0.63178,0,0.05298,0,0.00681,0.07344,0.14758,0.08459,1.01456,0.66561,0.2451,0.21639,0.00438,0,0.39767,0.00936,0.0504,2.0861,0.24972,0,0.98719,0.50463,0.1619,0,7.48197,0.8595,1.44214,0.05071,0,0.37678,0.38361,0.87836,0.02212,0.26094,0.22845,0.44714,0.01833,0.54638,0.04834,0.12792,5.33874,0.48319,4.38738,0.01076
Danthonia_spicata,2.98492,10.90477,0.10674,14.64453,1.77771,2.79047,2.052,1.90415,0.33809,2.52555,5.54655,8.67775,0,7.3687,0.14201,2.12854,0,0,0.10953,0,2.0646,2.59935,0.03588,0.09116,0.08855,0,0.13887,0,0.09107,0.00375,0.16286,1.24253,0.3402,0.0482,0,1.81852,0.06107,0.18898,0.16541,0.70988,0.17528,0.73435,3.84442,0.07042,7.99246,0.28052,2.28179,0.76338,0.0708,0.00759,0.26723,0.04135,0.00081,0.2045,4.54568,0.12726,0.63518,4.1019,0.0022
Darapsa_myron,2.119,14.50539,0.06405,7.29446,0,1.51701,0.00971,2.05263,12.79641,0.03258,0.9383,14.79439,2.32942,1.31407,0.00162,0.49845,0.11902,0.00852,0,0.00297,0.11761,0.34104,0,0.43017,0.00567,0.00184,0,0.23398,0,0.27215,0.15749,0.13002,0.49674,0.56215,0,8.18313,0.05237,4.68486,0.00106,0.58855,0.59803,0.10883,3.95332,0.00019,0.07027,4.79436,0.4591,1.79217,4.70939,1.87805,0,0.0787,0.0852,1.64915,2.46054,0.22093,0.4787,0.00058,0.0057
Dasychira_obliquata,10.0326,12.77602,0.13928,3.30267,5.64896,2.19584,0.04834,4.60052,19.29809,0.76138,2.57901,5.3946,2.34202,0.12838,0.13357,2.1674,0,0,0,0,0.29831,0.09781,0.16364,0.27098,0.13207,0.0008,0.14382,0.0027,0.05828,0.01629,0.0212,0.8082,0.19045,0.03164,0,0.48517,0.26744,1.54696,0.00509,0.0454,2.98522,2.11012,1.05497,0.08562,0.52755,0.17593,0.36718,0.03767,0.59049,0,0.00576,13.17624,0.34887,1.09061,1.09379,0.02921,0.12345,0.06245,0
Dasychira_tephra,11.08844,11.64231,0.22326,1.89576,2.84451,0.80422,0.44816,15.19525,14.63229,0.17243,0.99159,10.50074,2.52463,0.53955,0,0.62639,0.21742,0.13171,0.00302,0.45347,0.0327,0,0.19431,0.06896,0.00163,0,0,0,0.05919,0.46742,0.01199,0.13388,1.00773,2.14803,0,0.28481,0.10823,2.68812,0.00066,0.12445,1.40981,1.17202,1.26921,0,0.71093,4.71697,0,0.46536,0.01353,0.13015,0.43234,2.31262,0.48498,2.79451,0.28862,0.86488,0.62308,0.04367,0
Dasylophia_thyatiroides,8.45401,14.44912,0.32267,10.04071,2.75016,0.06129,0.01114,6.78977,2.52837,0.7376,3.38246,8.48674,5.04731,0.26944,0.0403,0.05318,0.36797,0.28662,0.00265,0.00466,1.38871,0.03599,0.36878,0.75751,0,0.00251,1.46802,0.05267,0.0248,0.50675,0.3418,0.98767,1.13161,0.02975,0,2.78136,0.00749,2.41629,0,0.03916,0,0.10969,0.59319,0.01923,0.97961,0.02427,0.40198,1.91018,0.05321,0.00824,0,15.09099,0.05455,2.43976,0.49346,0.46305,0.56576,0.3199,0.04589
Datana_angusii,11.43099,7.38281,0.57537,6.26859,0.26717,3.39961,1.079,0.52665,18.07493,0.39876,1.33576,6.75745,3.98682,0.11126,5.61656,2.52148,0,1.19374,0.01099,0,0.48507,0.00094,0.15374,0.87444,0,0,0.51779,0.00548,0.08899,0.32178,0.49059,0.28489,0.7667,0.07209,0,5.19208,0.01291,2.30581,0.00624,0.06041,0,0.20994,1.52681,1.31963,0.23723,0.01219,0.2702,0.08477,0.52133,0.35163,0.06638,7.93364,0.05316,3.22844,1.12196,0.0222,0.33922,0.12345,0
Datana_drexelii,11.39602,11.16694,0.10504,2.09401,0.33826,1.62868,0.38858,1.90238,20.46501,0.90822,1.38651,4.7852,3.32619,0.07508,0.00715,1.08973,0.01145,0.09142,0,0.0546,0.71827,0.00693,0.40043,0.40215,0.6454,0.03051,0.16602,0.11078,0.15289,0.12604,0.02574,0.72968,0.02932,0.17613,0,0.7397,0.09363,3.33613,0,0.52537,3.3333,0.60499,1.08952,0.25383,0,0.00578,0.69988,6.16692,0.09932,0,0.01689,16.83256,0.00498,0.38443,0.31175,0.32082,0.11181,0.12768,0
Datana_ministra,9.54828,9.71764,4.21482,1.03709,1.07538,0.55705,0.06897,5.51239,17.47287,0.8021,0.94081,5.52459,3.25927,0.05421,0.19312,0.55161,0.08156,0.02531,0,0,0.1894,0.02271,0.90469,0.43682,0.06064,0.01411,0,0.02723,0,0.28568,0.0213,0.09272,1.22862,1.4979,0,0.91183,0.05657,1.93363,0,1.53892,1.01787,0.4598,1.66237,0.15356,2.28696,0.33588,0.31699,2.62251,0.28582,0.18873,0,18.97923,0.00556,0.40185,0.16026,0.02267,0.01227,1.22046,0.00742
Deidamia_inscripta,4.67889,7.73447,0.04422,5.15097,3.75798,1.1552,0.12218,2.07599,26.47948,0.2582,1.18802,7.73745,2.23196,0,0,0.96745,0.06613,2.13975,0.00176,0.02415,0.22675,0.0051,0.00308,0,0.00132,0.00095,0,1.05692,0.1629,0.01877,0.15471,0.01486,0.94914,0,0,6.02145,0.23515,1.2817,0,0.23917,0.36332,0.18609,0.01286,0.00952,0.00049,0.5433,3.67358,2.64803,0.11196,0.08769,0,12.95935,0.30305,1.17697,0.90825,0.60281,0.18978,0.03671,0
Dennstaedtia_punctilobula,4.57366,5.46239,0.30968,7.45915,0.15221,0.36567,3.86412,1.09474,0.90628,0.24033,2.47453,8.88984,0.07661,3.66004,0.91998,0.89928,0.10198,4.94968,0.21501,0.06289,0.06869,0.09051,0.19657,7.77192,0.23915,0.02028,1.76515,0.09975,0.07898,0.31137,0.28623,0.40878,4.0604,0.03676,0,0.61956,0.18885,10.70004,0.09592,0.9328,0.06301,4.03776,3.49404,0.39334,2.19313,0.0248,0.61218,1.19445,0.07648,0.1456,0.18471,0.36486,0.25425,0.18658,1.91739,0.28213,6.02681,3.81039,0.08825
Deparia_acrostichoides,4.87047,8.11717,0.29051,7.90419,0.11616,0.18837,1.35238,1.3874,10.43246,0.02444,4.04931,5.21656,0.00068,0.48671,0.44284,8.79384,1.85084,0.29983,0.00618,0.29022,0.04249,1.20409,0.04765,0.65246,7.99381,0.33013,1.93137,0.02262,0.12268,0.37666,0.40844,1.09951,0.35932,0.21182,0,4.58859,1.61926,2.2476,0.20215,0.48508,5.99056,5.3154,0.35675,0.44718,1.6948,0.13176,0.75547,0.51642,0.51949,0.71665,0.00786,0.67692,0.39987,0.77456,0.47229,0.40536,0.16396,0.33496,0.25334
Desmia_funeralis,5.9464,7.95056,0.77971,14.40793,0.42984,0.51861,1.16975,1.79089,20.02735,0.83157,2.30161,10.69575,0.01076,0.28056,0,0.16546,0,1.00461,0,0,0.11631,0.01685,0.00621,0.92471,0,0,0,0.64458,0.04133,0.12988,0.00501,0.07516,0.27605,0,0,0.39508,0.28029,1.21604,0.01722,0.1525,0.29322,0.08773,0.00529,0.01122,0.03415,0.02836,2.59878,0.79775,0,0.31391,0,20.154,0.09885,0.69719,0.87691,0.52637,0.55015,0.23654,0.08098
Desmodium_nudiflorum,1.34155,16.42865,0.20999,2.14615,0.13836,0.47092,0.22944,2.58877,0.67363,0.1232,2.43781,4.25571,0,4.53053,0.41802,0.63253,0.38719,0.02984,0,0.01949,0.53839,1.36582,0.40162,0.58946,0.41834,0.06388,1.81184,0.35805,0.18056,0.48426,0.11743,0.54628,0.25426,0.20527,0,0.71796,0.14794,5.03629,0.23673,0.15239,0.37514,1.30304,6.63181,27.32022,2.69946,0.20391,0.88092,0.69009,0.22972,0.19964,0.28573,0.21024,0.15888,1.7456,0.63055,0.55937,0.1163,4.08688,0.9839
Desmodium_paniculatum_v_paniculatum,3.35533,8.85062,0.1042,3.52321,0,3.6494,0.29095,4.23371,3.4057,0.35035,0.74611,6.91376,0,4.9223,0.75847,0.37891,0,0.09195,0,0.1305,0.01763,0.04878,0.00192,1.46126,0.10905,0.00098,11.31717,0.00483,0.3774,0.05937,0.03482,1.44709,0.20716,0.86573,0,0.45429,0.22657,3.36604,0.02492,0.40348,0,1.40767,2.48184,0.27685,0.02132,0.01221,0.22476,1.51765,12.39011,0.11094,0,0.04182,0.43215,1.29812,0.35745,1.57357,13.68511,1.94786,0.08657
Desmognathus_conanti,2.14203,4.56718,1.06145,1.61103,1.05667,0.26788,2.74738,1.76506,10.92101,0.44545,0.61932,1.44732,0.20137,2.49898,1.68523,0.82176,0.02405,3.38775,0.00634,0.3094,0.2727,0.57463,1.13484,0.71268,1.94984,0.05444,3.38416,0.68012,0.18779,0.85553,0.01614,0.78638,0.28673,0.01878,0,0.81145,3.94965,0.49833,0.1345,0.6161,0.09321,4.00162,0.57465,0.70308,0.37363,0.00504,0.30402,9.32721,15.61146,0.36428,0.01208,0.6212,1.507,0.62392,1.32817,0.33526,1.28739,7.85666,0.55863
Desmognathus_marmoratus,6.08678,5.2673,3.74611,4.1711,0.1979,0.47397,0.19151,2.83116,4.10401,0.00096,3.67746,5.31461,0,5.36508,0,2.27576,0,1.26089,0.14762,0.0008,0.09019,0.00375,0.03651,0.32696,0.26703,0,0.03423,0.0309,0.04745,0.02482,2.85164,0.18542,0.95584,0.29331,0,2.07342,16.19447,2.29067,0.00118,0.38477,0,1.00447,0.09734,0,0.10217,0.07975,1.51245,12.9758,7.38154,0.02609,0,2.1956,0.06946,1.04137,1.67484,0.06296,0.37663,0.16489,0.02906
Desmognathus_monticola,3.307,3.29467,0.18323,2.78116,0.31606,1.54053,0.08539,1.29118,18.26891,0.52674,1.35089,2.474,0.43549,1.85529,0.75329,1.08148,0.572,0.91977,0.0816,2.49297,0.44023,0.36226,0.14649,1.27959,3.38802,0.11424,4.02378,0.07906,0.47426,0.46461,0.42629,0.40827,0.45183,0.13313,0,2.10849,3.94033,0.12232,1.04421,0.37691,0.48852,3.1781,1.72576,0.50043,0.72053,0.00086,0.69997,4.85493,9.63714,0.96643,0,0.19737,0.54399,1.39687,0.54547,0.59802,1.61103,8.23569,0.70292
Desmognathus_quadramaculatus,1.74009,3.05361,0.72198,4.60714,0.31595,0.21038,1.32895,2.62733,14.54496,0.19786,0.5786,1.72753,0.00195,2.88188,0.13381,1.6587,0.21752,3.79864,0.02078,0.23482,0.71725,0.6653,0.07753,1.25688,1.43159,0.01648,0.31661,0.42186,1.12123,1.38867,0.26593,0.24801,1.08061,1.33339,0,0.48661,7.86086,0.21374,0.37122,0.28303,1.33342,2.00877,0.55256,0.31315,0.87195,0.03661,0.62875,16.16673,4.7664,1.15299,0.02926,0.2906,1.00053,0.98169,0.95247,0.75125,1.49358,5.49514,1.01486
Diacme_adipaloides,8.89944,8.348,0.13839,8.0151,1.17719,0.00021,8.93141,1.67039,14.78506,0.24303,5.63982,7.71841,1.97711,0.24311,2.27953,1.42078,0,0.60689,0,0,0.33297,0,1.00567,1.32992,0.47506,0.0027,0.00304,0.39132,0,0.18221,0.00687,0.02857,2.18058,0.1585,0,0.1213,0.14829,0.90788,0.01348,0.13494,1.22569,0.06315,0.58982,0,0.09027,0,0.75811,0.21885,0.03304,0.20901,0.00151,6.39338,0.21605,9.49996,0.84288,0.19567,0.12432,0.01986,0.00129
Diadophis_punctatus_edwardsii,4.57166,11.87313,0.08995,8.88663,1.59857,0.06475,0.20456,2.29067,8.72335,0.0098,2.53202,8.6078,0.39627,1.77853,1.61265,0.50757,0.03321,3.9612,0.0696,0.04447,0.10346,0.2212,0.35639,1.87074,0.01838,0.01407,0.8199,0.58744,0.42752,0.28635,0.01576,0.3446,0.03669,0,0,0.61961,0.28106,0.64736,0.08307,0.19466,0.03366,4.85379,0.12059,0.11659,11.9514,0.14384,0.46942,0.06662,1.76859,1.20615,0.06665,10.08506,0.09119,0.52486,0.63866,0.26102,1.94042,0.30111,0.57576
